,distance,passenger_count,year,hour,day,fare_amountRF,fare_amountLR,fare_amountDT
5085,0.006523443,1,2010,15,2,4.805219534,4.697120587,4.572989691
5086,0.007634109,1,2010,2,5,4.423527919,4.672557904,4.153521127
5087,0.00336104,1,2010,2,5,3.956589535,3.844380992,3.63125
5088,0.028904956,1,2010,2,5,9.355110761,8.795126869,9.109548872
5089,0.022957497,1,2014,17,6,9.494516681,9.062694104,9.488826816
5090,0.029897684,1,2014,17,6,11.40212221,10.40779333,12.32758621
5091,0.218047509,1,2009,9,5,16.05950296,45.2272501,15.74822335
5092,0.047732379,1,2009,9,5,12.40548488,12.21794428,12.07954545
5093,0.014564867,1,2009,9,5,6.148700916,5.789645462,6.153429603
5094,0.02764438,1,2009,23,2,8.518588449,8.577031055,8.368292683
5095,0.235709821,1,2009,15,1,16.00987126,48.82762688,15.74822335
5096,0.007588013,1,2009,15,1,5.213551324,4.614628646,4.572989691
5097,0.024251024,1,2011,6,6,8.043103302,8.232274383,8.669741697
5098,0.122326367,1,2009,16,4,15.92376665,26.78872623,15.74822335
5099,0.011094658,1,2009,16,4,5.702159202,5.230562138,5.659753086
5100,0.02950381,1,2009,16,4,9.476423429,8.798497335,9.04368932
5101,0.016344578,1,2009,16,4,6.644431728,6.248065599,6.988161209
5102,0.028462448,1,2009,16,4,9.332584954,8.596667618,9.04368932
5103,0.016723344,1,2009,16,4,6.750631025,6.321475356,6.988161209
5104,0.016366983,1,2015,10,4,8.525003702,8.06240397,8.5
5105,0.014182557,1,2015,10,4,8.730453289,7.639033577,7.697115385
5106,0.013355984,1,2015,10,4,7.284963811,7.478832934,6.987096774
5107,0.055619313,1,2012,23,4,13.84847826,14.89082524,13.30454545
5108,0.054776096,1,2012,23,4,13.64376055,14.72739877,13.30454545
5109,0.011428765,1,2012,23,4,5.614735341,6.326117514,5.222891566
5110,0.016006987,1,2014,10,4,8.492901746,7.678385606,8.5
5111,0.025719973,1,2014,10,4,10.36972282,9.560889767,9.667716535
5112,0.070135733,1,2013,23,6,14.17918952,17.96769036,14.54782609
5113,0.018452419,1,2013,23,6,7.548717266,7.950786199,7.51
5114,0.021934442,1,2015,20,1,8.887670213,9.343534033,8.568965517
5115,0.321719088,1,2015,20,1,16.44842972,67.44573007,16.47619048
5116,0.027949939,1,2015,20,1,10.67498481,10.50941623,10.8619403
5117,0.013317865,1,2015,20,1,6.67427293,7.673528398,6.987096774
5118,0.005967946,1,2015,2,0,4.500844198,6.047999174,4.774456522
5119,0.047719541,1,2015,2,0,13.90946792,14.14000588,14.91414141
5120,0.01639842,1,2015,14,5,8.215932654,8.093391138,8.5
5121,0.02224139,1,2014,14,4,9.536711818,8.937015941,10.49935065
5122,0.032020804,1,2014,14,4,12.07698069,10.83239458,12.32758621
5123,0.016685467,1,2012,12,0,7.048868348,7.308259444,6.988161209
5124,0.008581044,1,2012,12,0,5.156734578,5.73751606,5.547286822
5125,0.119654363,1,2012,12,0,15.61059756,27.26498194,15.74822335
5126,0.016636855,1,2012,13,5,7.00046635,7.184283791,6.988161209
5127,0.031876952,1,2012,13,5,10.41416291,10.13801454,11.2008134
5128,0.038469385,1,2012,13,5,11.96046542,11.41571445,11.72413793
5129,0.004589282,1,2011,14,6,4.690058965,4.522213238,4.572989691
5130,0.027131917,1,2010,20,0,8.252946486,8.805068214,8.368292683
5131,0.035806621,1,2013,23,4,12.1519366,11.3651119,11.53846154
5132,0.013714694,1,2013,23,4,6.882514986,7.083406648,6.987096774
5133,0.041775565,1,2013,5,4,12.4502708,12.29552641,12.69230769
5134,0.021024846,1,2013,5,4,7.864851986,8.273764853,7.904761905
5135,0.0425017,1,2009,11,1,12.23986726,11.33103791,12.39781421
5136,0.023539089,1,2014,14,6,9.593380713,9.137673254,10.49935065
5137,0.01375109,1,2014,14,6,6.908428639,7.240630822,6.987096774
5138,0.013833659,1,2014,14,6,6.885821444,7.256633635,6.987096774
5139,0.032824967,1,2011,18,5,10.41762768,10.07040735,11.2008134
5140,0.006580564,1,2011,18,5,4.761385543,4.983897984,4.572989691
5141,0.04660475,1,2011,18,5,12.75343646,12.74111003,13.3512
5143,0.038540881,1,2011,1,1,10.37913778,11.0660689,10.78058252
5144,0.018715825,1,2015,6,0,7.623838806,8.569026625,7.76
5145,0.055409856,1,2015,6,0,15.64248875,15.68081096,16.42857143
5146,0.011132733,1,2010,13,1,5.625085703,5.59072771,5.659753086
5147,0.054889478,1,2010,13,1,14.33792625,14.07135862,15.12368421
5148,0.01031059,1,2010,13,1,5.571451487,5.431385479,5.659753086
5149,0.037812048,1,2009,6,3,9.668125051,10.3083668,9.749484536
5150,0.025874749,1,2012,18,3,9.179110215,9.088463978,8.708988764
5151,0.086476216,1,2012,18,3,15.09809348,20.83382308,15.74822335
5152,0.037123064,1,2014,2,4,12.76769245,11.67031608,12.1
5153,0.042549459,1,2014,2,4,12.44016104,12.72202263,12.69230769
5154,0.099060395,1,2014,2,4,14.55571129,23.6745831,16.65
5155,0.012823657,1,2010,3,5,5.464559059,5.690940592,5.68989899
5156,0.007153404,1,2012,12,1,5.063201511,5.435393821,4.572989691
5157,0.13042285,1,2012,12,1,16.09138616,29.32662917,15.74822335
5158,0.028913262,1,2012,12,1,9.769629689,9.652739577,9.977868852
5159,0.037841824,1,2010,8,1,10.45444138,10.70439829,9.749484536
5160,0.024557024,1,2010,8,1,8.495756684,8.129629753,8.669741697
5161,0.034047724,1,2010,8,1,10.11185569,9.969052006,9.749484536
5162,0.010647866,1,2010,22,5,5.497035141,5.50826917,5.222891566
5163,0.029042356,1,2010,22,5,8.699523641,9.073362595,9.04368932
5164,0.07139793,1,2013,1,3,15.86629435,18.01183491,16.65
5165,0.035143647,1,2013,3,6,12.15890967,10.93415937,12.1
5166,0.054570211,1,2013,3,6,14.43583155,14.69928224,16.42857143
5167,0.044888278,1,2013,3,6,12.7589605,12.82279668,12.69230769
5168,0.016295249,1,2011,12,5,6.652903518,6.791249536,6.988161209
5169,0.02986568,1,2012,22,3,9.332596803,9.912279986,10.19032258
5170,0.036273001,1,2010,23,0,9.844675176,10.61447105,10.25762712
5171,0.036181308,1,2010,23,0,9.844675176,10.59669964,10.25762712
5172,0.042114249,1,2011,23,2,11.93868222,12.00997415,12.39781421
5173,0.009107604,1,2011,23,1,5.112348426,5.638280243,5.114457831
5174,0.180714994,1,2011,23,1,15.61774809,38.89804313,14.54782609
5175,0.036867962,1,2011,23,1,10.05326243,11.01860161,10.25762712
5176,0.012192981,1,2011,23,1,5.444061914,6.236266739,5.222891566
5177,0.026629042,1,2011,23,1,8.28865082,9.034164714,8.067307692
5178,0.012096653,1,2013,3,6,5.986578009,6.467349767,6
5179,0.068917,1,2013,3,6,15.21263714,17.47987805,15.92424242
5180,0.006230782,1,2013,3,6,4.923661411,5.330466957,5.28030303
5181,0.06088313,1,2013,3,6,14.97921872,15.92280868,15.92424242
5182,0.010351,1,2011,21,3,5.485088766,5.803252458,5.222891566
5183,0.007129899,1,2009,6,0,4.456372018,4.438044465,4.153521127
5184,0.148256586,1,2014,17,3,16.35390568,33.42358131,16.47619048
5185,0.008092055,1,2014,17,3,5.865814104,6.25785695,5.712209302
5186,0.020494093,1,2014,17,3,9.355086995,8.66153448,9.454545455
5187,0.008502425,1,2014,17,3,6.185473426,6.337392018,5.712209302
5188,0.013420467,1,2014,17,3,7.189548407,7.290573105,6.987096774
5189,0.019821912,1,2012,0,6,6.755703854,7.612619083,6.548979592
5190,0.022342302,1,2012,0,6,7.807338914,8.101103579,8.736842105
5191,0.032561885,1,2012,0,6,9.715107598,10.08179281,8.462962963
5192,0.020712043,1,2010,14,2,8.005712125,7.434477003,7.762983425
5193,0.006813343,1,2010,14,2,4.805219534,4.740726627,4.572989691
5194,0.010751023,1,2010,14,2,5.603038472,5.503900571,5.659753086
5195,0.019390513,1,2010,14,2,7.39400747,7.178347068,7.762983425
5196,0.036640159,1,2010,14,2,10.9874191,10.52155467,11.2008134
5197,0.020797426,1,2010,14,2,8.005712125,7.451025404,7.762983425
5198,0.067772584,1,2013,8,3,16.12860455,17.39725734,15.74822335
5199,0.016020446,1,2013,8,3,8.203186433,7.367014257,8.5
5200,0.0320841,1,2013,8,3,11.94247316,10.48036111,12.32758621
5201,0.035413198,1,2013,8,3,13.06331699,11.12558382,13.23214286
5202,0.040257795,1,2013,8,3,14.23978692,12.0645304,12.69230769
5203,0.035166687,1,2013,8,3,13.06331699,11.07780685,13.23214286
5204,0.021509818,1,2013,0,0,7.770140056,8.406564837,7.904761905
5205,0.02696891,1,2013,16,5,10.7251474,9.538758681,10.8619403
5206,0.017608232,1,2013,16,5,8.02087498,7.724536598,8.5
5207,0.015594795,1,2014,7,3,7.623753024,7.586183383,7.697115385
5208,0.020004401,1,2014,7,3,8.813393078,8.440823016,9.454545455
5209,0.05151983,1,2013,12,4,15.53278195,14.27215471,14.91414141
5210,0.012972417,1,2014,2,3,6.183268328,7.015030762,5.083333333
5211,0.024345151,1,2012,7,1,8.972121207,8.704478392,9.667716535
5212,0.038585284,1,2012,7,1,10.36848238,11.46440284,10.78058252
5213,0.030945437,1,2012,7,1,9.572071265,9.983700331,9.109548872
5214,0.024702676,1,2012,7,1,9.109254509,8.773771404,9.667716535
5215,0.00663781,1,2012,7,1,4.453351137,5.27256343,4.153521127
5216,0.050929545,1,2013,22,3,14.57923989,14.3089794,14.64
5217,0.018155427,1,2014,1,5,7.699044722,7.95613218,7.76
5218,0.010080397,1,2014,1,5,5.592362253,6.391085344,6
5219,0.032895769,1,2014,1,5,10.99545417,10.81300375,10.67346939
5220,0.014448602,1,2014,1,5,7.151296224,7.237700799,7.697115385
5221,0.014558779,1,2010,13,5,6.136993167,6.153032868,6.153429603
5222,0.077232631,1,2011,2,2,15.92105833,18.55219106,16.65
5223,0.023523956,1,2009,21,2,7.950461177,7.753278417,8.067307692
5224,0.067021915,1,2009,21,2,15.55413173,16.18375317,15.74822335
5225,0.02663111,1,2009,21,2,8.431358468,8.355485465,8.067307692
5226,0.138076117,1,2009,21,2,15.93041526,29.95498948,15.74822335
5227,0.020153409,1,2014,3,6,7.882224078,8.343100996,7.295454545
5228,0.040594407,1,2014,3,6,12.24834702,12.30483453,12.69230769
5229,0.0478193,1,2014,3,6,14.32389142,13.70511336,14.91414141
5230,0.018189822,1,2014,3,6,7.592434559,7.96253212,7.76
5231,0.029708959,1,2014,19,5,11.11979268,10.42180335,10.94396552
5232,0.075782729,1,2010,9,3,16.10704973,18.01956993,15.74822335
5233,0.02668896,1,2010,9,3,9.021852709,8.504553681,8.669741697
5234,0.007147224,1,2010,9,3,4.93185454,4.717108779,4.572989691
5235,0.011825461,1,2009,6,5,4.955683084,5.220971756,5.071830986
5236,0.039063526,1,2009,6,5,10.07006227,10.50006598,10.78058252
5237,0.021467424,1,2012,20,2,8.00501368,8.284854125,7.762983425
5238,0.030636441,1,2012,20,2,9.947143948,10.06192974,9.634782609
5239,0.017526169,1,2012,20,2,7.068050133,7.520987084,6.988161209
5240,0.004697886,1,2015,7,4,5.018451334,5.763038935,4.774456522
5241,0.033239021,1,2009,20,5,10.21616936,9.547324575,9.349056604
5242,0.020667229,1,2012,14,4,8.315694592,8.003430282,7.762983425
5243,0.075591463,1,2012,14,4,15.72483224,18.64846727,15.74822335
5244,0.010331381,1,2012,14,4,5.611524096,6.000207332,5.659753086
5245,0.011347168,1,2012,14,4,5.728414402,6.197080179,5.659753086
5246,0.005460058,1,2012,14,4,4.624190898,5.056081048,4.572989691
5247,0.031762967,1,2012,14,4,10.53325519,10.15392981,11.2008134
5248,0.06919403,1,2013,21,4,16.01208318,17.81086913,15.74822335
5249,0.017564923,1,2013,21,4,7.510602096,7.804471077,7.51
5250,0.011793041,1,2013,21,4,6.456778373,6.685804638,6.190625
5251,0.046219004,1,2013,21,4,14.54705106,13.35800767,14.91414141
5252,0.011204656,1,2013,21,4,6.085268997,6.571767841,6.190625
5253,0.016625226,1,2009,12,4,6.764682495,6.252137673,6.988161209
5254,0.043891966,1,2014,21,5,13.97497835,13.19581668,13.525
5255,0.009661947,1,2014,21,5,5.663489687,6.561590076,5.085365854
5256,0.009593492,1,2013,20,1,5.479350627,6.32320333,5.085365854
5257,0.059742099,1,2013,20,1,15.91394633,16.04266124,15.74822335
5258,0.03673231,1,2009,22,2,9.963612389,10.3258108,10.25762712
5259,0.018735184,1,2009,22,2,6.886357768,6.837731733,6.402884615
5260,0.010159286,1,2009,22,2,5.491446138,5.175610303,5.222891566
5261,0.022378173,1,2009,3,5,7.281566163,7.228484833,7.871428571
5262,0.010930043,1,2009,3,5,5.085686783,5.009687017,5.071830986
5263,0.020044718,1,2009,3,5,6.700441205,6.776230708,6.548979592
5264,0.067145958,1,2009,3,5,14.08715279,15.90506857,14.26388889
5265,0.016613378,1,2009,3,5,6.432895169,6.111191886,6.153333333
5266,0.013996193,1,2009,3,5,5.566434003,5.603947059,5.68989899
5267,0.028310501,1,2014,9,3,11.13972861,10.07581465,10.8619403
5268,0.01537126,1,2014,9,3,8.339643277,7.568020053,7.697115385
5269,0.005514225,1,2014,9,3,4.970202059,5.657597458,4.774456522
5270,0.00598281,1,2014,9,3,5.066101801,5.748415205,4.774456522
5271,0.012654002,1,2014,9,3,6.655625377,7.041379784,6.72007722
5272,0.027743119,1,2014,9,3,11.13751945,9.965848528,10.8619403
5273,0.039681137,1,2014,9,3,14.51185399,12.279593,14.76262626
5274,0.005049015,1,2014,9,3,4.970202059,5.567433568,4.774456522
5275,0.020663232,1,2012,17,2,8.046490732,8.091250222,7.762983425
5276,0.072980957,1,2012,17,2,15.63436323,18.23111138,15.74822335
5277,0.014801674,1,2012,17,2,6.640812329,6.955203469,6.312941176
5278,0.022438737,1,2012,17,2,8.461605176,8.435366305,8.708988764
5279,0.018544893,1,2014,20,1,7.88580096,8.372348582,7.51
5280,0.0156762,1,2014,20,1,7.54513985,7.81635836,7.697115385
5281,0.018927649,1,2014,20,1,8.550747384,8.446531785,8.568965517
5282,0.017009983,1,2011,9,5,6.702141214,6.892033505,6.988161209
5283,0.022863393,1,2011,9,5,7.920850873,8.026501029,7.871428571
5284,0.017761976,1,2011,9,5,6.794838719,7.037779562,6.988161209
5285,0.016121183,1,2011,9,5,6.636255298,6.719772363,6.988161209
5286,0.01608496,1,2011,9,5,6.636255298,6.71275198,6.988161209
5287,0.004172418,1,2015,15,3,5.50122122,5.787265615,4.774456522
5288,0.011323028,1,2015,15,3,7.099899301,7.173147629,6.72007722
5289,0.021245841,1,2015,15,3,9.5917955,9.096318957,9.454545455
5290,0.033208427,1,2015,15,3,12.11130794,11.41482499,12.32758621
5291,0.012188709,1,2015,15,3,7.014497203,7.340927866,6.72007722
5292,0.009430577,1,2010,13,0,5.221164033,5.286254352,5.547286822
5293,0.053225168,1,2010,13,0,13.25671327,13.77422043,13.35576923
5294,0.008231168,1,2010,13,0,5.131941529,5.053793172,5.547286822
5295,0.029966226,1,2010,13,0,9.402758406,9.266332507,9.977868852
5296,0.074484,1,2012,21,0,15.49435181,18.62359571,15.74822335
5297,0.044338163,1,2012,21,0,12.43291744,12.78093713,12.39781421
5298,0.010181015,1,2012,21,0,5.163175617,6.160833885,5.222891566
5299,0.028343501,1,2012,21,0,9.520090111,9.680961949,8.368292683
5300,0.035543172,1,2012,21,0,10.27894515,11.07635261,10.25762712
5301,0.021561107,1,2012,21,0,7.97697458,8.366444949,7.762983425
5302,0.015695234,1,2012,21,0,6.71391146,7.229561989,7.252941176
5303,0.027357582,1,2012,21,6,9.254884228,9.337316739,10.19032258
5304,0.016725674,1,2012,0,4,6.400039434,7.063381243,6.153333333
5305,0.019124815,1,2012,0,4,6.660167655,7.528366143,6.548979592
5306,0.021477363,1,2012,0,4,7.577887572,7.984320784,7.147826087
5307,0.021478844,1,2012,0,4,7.577887572,7.984607847,7.147826087
5308,0.007784368,1,2012,0,4,5.040884088,5.330438886,4.153521127
5309,0.058487602,1,2012,0,4,14.17362921,15.15739059,14.26388889
5310,0.050363187,1,2012,23,1,12.73406817,13.94839966,13.3512
5311,0.048774152,1,2012,23,1,12.67246706,13.64042373,13.3512
5312,0.03099882,1,2012,23,1,9.150921635,10.19533133,9.634782609
5313,0.051939482,1,2009,22,3,12.44556479,13.24773332,12.07954545
5314,0.04205612,1,2009,22,3,11.83985781,11.3322083,12.39781421
5315,0.019650826,1,2009,22,3,7.261793308,6.989768339,7.762983425
5316,0.014772207,1,2009,22,3,6.312589448,6.044228042,6.153429603
5317,0.122413355,1,2011,6,6,16.49905686,27.25742154,16.65
5318,0.019531816,1,2011,6,6,6.509603069,7.31763002,6.548979592
5319,0.151035339,1,2013,19,6,14.61352095,33.59677388,15.74822335
5320,0.029435837,1,2011,21,5,9.171428043,9.451290492,9.04368932
5321,0.015590994,1,2013,18,2,7.875344214,7.435010479,7.697115385
5322,0.020784698,1,2013,18,2,9.214529251,8.441618532,9.454545455
5323,0.029935414,1,2013,18,2,12.1518285,10.2151473,12.32758621
5324,0.0176428,1,2013,18,2,8.088468576,7.832677409,8.5
5325,0.009761268,1,2014,21,3,5.617081153,6.63169349,5.085365854
5326,0.057779113,1,2014,21,3,14.66716539,15.93818154,15.61764706
5327,0.053263368,1,2013,11,6,14.956896,14.54664121,14.91414141
5328,0.008781993,1,2013,11,6,5.811517273,5.925567421,5.712209302
5329,0.034863083,1,2011,19,4,10.66623695,10.50342815,10.25762712
5330,0.014963283,1,2011,19,4,6.379096395,6.646586003,6.153429603
5331,0.224958636,1,2011,19,4,15.32055534,47.34643943,15.74822335
5332,0.012026926,1,2012,5,1,5.175249082,6.291884188,4.636842105
5333,0.086928782,1,2012,5,1,16.29571284,20.80884632,16.65
5334,0.042045575,1,2009,11,1,12.22512088,11.24263503,12.39781421
5335,0.012530058,1,2009,11,1,6.03836197,5.522140583,6.153429603
5336,0.006753053,1,2009,11,1,4.892845397,4.402481305,4.572989691
5337,0.004864225,1,2009,11,1,4.752939384,4.03640171,4.572989691
5338,0.010708051,1,2009,11,1,5.597175724,5.169011762,5.659753086
5339,0.022889222,1,2011,22,1,7.589132766,8.296758369,7.871428571
5340,0.017561114,1,2011,15,5,6.833706157,7.074331543,6.988161209
5341,0.003837116,1,2011,15,5,4.580631687,4.414440854,4.572989691
5342,0.0205986,1,2011,4,6,7.044247505,7.499226242,7.147826087
5343,0.021879153,1,2015,13,3,9.5917955,9.193902555,9.454545455
5344,0.012189093,1,2015,13,3,7.014497203,7.315841786,6.72007722
5345,0.015681985,1,2014,9,0,7.941616995,7.704523146,7.697115385
5346,0.014252004,1,2015,17,6,7.862771492,7.689701608,7.697115385
5347,0.036761132,1,2015,17,6,12.54348526,12.05226585,13.23214286
5348,0.041147525,1,2015,17,6,14.53553741,12.90240638,14.76262626
5349,0.030540454,1,2015,17,6,11.41230797,10.84661676,12.32758621
5350,0.02378214,1,2015,17,6,9.492609871,9.536766939,9.488826816
5351,0.025575033,1,2010,22,2,8.114182563,8.477630478,8.067307692
5352,0.066663114,1,2010,22,2,15.48929213,16.4410395,15.74822335
5353,0.019955709,1,2010,22,2,7.556542367,7.388531886,7.762983425
5354,0.0129059,1,2010,22,2,5.894109191,6.022186352,6.153429603
5355,0.010712103,1,2014,9,5,6.243335952,6.614160503,6.72007722
5356,0.013243114,1,2014,9,5,6.769109635,7.104703767,6.987096774
5357,0.250006781,1,2014,9,5,15.48261656,52.99260753,17.45454545
5358,0.014173795,1,2011,12,0,6.315475518,6.507218092,6.153429603
5359,0.011234083,1,2011,12,0,6.004895295,5.937463483,5.659753086
5360,0.023163136,1,2011,12,0,8.217565211,8.249470354,7.871428571
5361,0.036853816,1,2015,19,4,13.42809953,12.14624339,13.23214286
5362,0.005392456,1,2015,19,4,5.272729367,6.048619319,4.774456522
5363,0.044757125,1,2015,19,4,14.53948145,13.67800837,14.76262626
5364,0.008511466,1,2015,19,4,5.776539791,6.653124299,5.671428571
5365,0.018850576,1,2015,19,4,8.347510062,8.656979526,7.51
5366,0.018596827,1,2015,19,4,8.347510062,8.60779946,7.51
5367,0.085793567,1,2015,19,4,16.11486487,21.63140899,16.47619048
5368,0.013042087,1,2015,19,4,6.86289277,7.531218089,6.190625
5369,0.062850408,1,2015,19,4,16.41363295,17.18472396,16.47619048
5370,0.034990636,1,2012,21,0,10.17368199,10.96926382,10.25762712
5371,0.01006775,1,2015,8,6,6.010901329,6.765515647,6.72007722
5372,0.013684428,1,2014,22,2,6.654057791,7.43006039,6.987096774
5373,0.236223153,1,2014,22,2,15.71972482,50.56098407,16.47619048
5374,0.042941287,1,2014,22,2,13.65177693,13.10042346,13.525
5375,0.005359025,1,2013,19,5,5.136741664,5.388220485,4.774456522
5376,0.018591607,1,2013,19,5,7.793065521,7.952868469,7.51
5377,0.021446436,1,2013,19,5,9.076851812,8.506171632,9.454545455
5378,0.033114029,1,2013,19,5,11.30385133,10.76750428,10.94396552
5379,0.03075054,1,2014,16,5,11.55077922,10.58593462,12.32758621
5380,0.003825523,1,2014,16,5,5.161065103,5.367513147,4.774456522
5381,0.023945587,1,2013,23,4,9.081744956,9.066287944,9.488826816
5382,0.149878191,1,2013,23,4,15.04364544,33.47367815,14.54782609
5383,0.154406373,1,2013,23,4,15.04364544,34.35129939,14.54782609
5384,0.042314736,1,2013,23,4,13.68398079,12.62647,13.525
5385,0.00812336,1,2013,17,0,5.472751143,6.025958568,5.712209302
5386,0.026789928,1,2013,17,0,10.67308909,9.643784194,9.488826816
5387,0.012552861,1,2013,17,0,6.646006929,6.88445401,6.72007722
5388,0.02693393,1,2013,17,0,10.99733152,9.671693706,10.8619403
5389,0.044730199,1,2009,21,0,12.35985646,11.91418,12.39781421
5390,0.021453758,1,2009,9,2,7.886149446,7.201083258,7.762983425
5391,0.057722829,1,2009,9,2,14.7466042,14.23050494,15.12368421
5392,0.020510724,1,2009,9,2,7.966258469,7.01831104,7.762983425
5393,0.010236614,1,2009,9,2,5.573553613,5.027053628,5.659753086
5394,0.016183187,1,2015,13,3,8.481535439,8.089949658,8.5
5395,0.032755035,1,2015,13,3,12.21005629,11.30179112,12.32758621
5396,0.01830721,1,2015,13,3,8.577068701,8.501613004,8.5
5397,0.010678917,1,2015,13,3,6.823617385,7.023149881,6.72007722
5398,0.046085867,1,2013,6,1,13.9746627,13.21978021,14.91414141
5399,0.222337697,1,2013,6,1,15.70174422,47.37969637,16.65
5400,0.052641624,1,2013,6,1,14.53093376,14.49037193,14.91414141
5401,0.013166324,1,2014,6,0,6.459060975,7.179214164,6.987096774
5402,0.015917779,1,2014,21,5,7.618244734,7.774052423,7.51
5403,0.019906329,1,2014,21,5,8.810892007,8.547085723,8.568965517
5404,0.122887685,1,2014,21,5,15.82059105,28.50622304,16.47619048
5405,0.051794454,1,2012,4,6,12.33671387,13.85963822,12.29285714
5406,0.018013652,1,2012,4,6,6.608783697,7.312475617,7.058823529
5407,0.024786613,1,2012,4,6,8.322220412,8.62516444,8.736842105
5408,0.058235603,1,2012,4,6,12.91327691,15.10801725,12.76428571
5409,0.090467183,1,2010,6,1,15.96046482,20.87872244,16.65
5410,0.011139238,1,2013,11,4,6.490296451,6.433286134,6.72007722
5411,0.021384335,1,2013,11,4,9.280231217,8.418920321,9.454545455
5412,0.113195502,1,2010,5,3,16.22978849,25.22033489,16.65
5413,0.215833876,1,2010,5,3,16.22978849,45.11299773,16.65
5414,0.024621433,1,2010,10,4,8.956952007,8.090993101,8.669741697
5415,0.006929293,1,2010,10,4,4.860827654,4.662024348,4.572989691
5416,0.027908341,1,2012,11,0,9.761032239,9.470819414,9.977868852
5417,0.012800229,1,2012,11,0,6.067037415,6.542669089,6.312941176
5418,0.058014567,1,2012,11,0,14.23527825,15.30580082,15.12368421
5419,0.010405787,1,2009,16,6,5.5765356,5.046196382,5.659753086
5420,0.019151762,1,2009,16,6,7.174074576,6.741280894,7.762983425
5421,0.091600365,1,2009,16,6,15.79071541,20.78277029,15.74822335
5422,0.007044412,1,2012,20,5,4.98820427,5.413204601,4.572989691
5423,0.028668174,1,2012,20,5,9.739240155,9.604173304,10.19032258
5424,0.034136867,1,2012,20,5,10.61216582,10.66407768,10.25762712
5425,0.028362812,1,2010,8,2,9.372535549,8.841814688,9.109548872
5426,0.009739578,1,2010,8,2,5.46037096,5.232387599,5.2025
5427,0.018199165,1,2010,8,2,6.770563932,6.871966604,6.988161209
5428,0.017655483,1,2012,10,2,7.261950853,7.420247068,6.988161209
5429,0.050709296,1,2012,10,2,13.44919256,13.82650935,13.3512
5430,0.014776707,1,2012,10,2,6.688713825,6.862302372,6.312941176
5431,0.014302174,1,2012,10,2,6.641708653,6.770331797,6.312941176
5432,0.018311911,1,2012,10,2,7.282986315,7.547471253,6.988161209
5433,0.018805831,1,2010,7,2,6.594241172,6.976966073,6.548979592
5434,0.067193939,1,2013,1,6,14.98684776,17.1207658,15.92424242
5435,0.016435207,1,2013,1,6,6.931482105,7.283057746,7.021276596
5436,0.089329649,1,2014,22,4,16.01139265,22.04024267,16.47619048
5437,0.005913847,1,2014,22,4,5.195080889,5.873166181,4.774456522
5438,0.023377708,1,2014,22,4,9.128875141,9.257891642,9.488826816
5439,0.030445434,1,2010,21,5,8.848430662,9.332717352,9.04368932
5440,0.083868041,1,2010,21,5,15.46057273,19.68671921,15.74822335
5441,0.018292477,1,2010,21,5,6.808731549,6.977314781,6.402884615
5442,0.019915821,1,2010,21,5,7.558375112,7.291940282,7.762983425
5444,0.018521004,1,2010,17,6,6.853396234,6.945858364,6.988161209
5445,0.039946933,1,2010,17,6,11.15926144,11.09848443,11.72413793
5446,0.050172424,1,2010,17,6,12.10124562,13.08031867,12.07954545
5447,0.043834629,1,2013,19,5,14.23985373,12.84529722,14.76262626
5448,0.063821228,1,2013,19,5,15.71504467,16.71896212,15.74822335
5449,0.030203973,1,2013,19,5,11.07908497,10.2034973,10.94396552
5450,0.024020806,1,2013,19,5,9.608301073,9.005118469,9.488826816
5451,0.017551694,1,2013,19,5,7.837891774,7.751319548,7.51
5452,0.018724602,1,2013,15,4,8.282925978,7.953750317,8.5
5453,0.016913245,1,2013,15,4,8.361275254,7.602685529,8.5
5454,0.102574976,1,2010,4,0,16.05518717,23.22563781,16.65
5455,0.217308601,1,2013,5,4,15.67942675,46.31613093,16.65
5456,0.061921554,1,2010,0,6,14.56691318,15.14358924,14.26388889
5457,0.088742633,1,2012,1,1,16.08354245,21.11007322,16.65
5458,0.05917334,1,2011,5,6,13.86202799,14.98809702,14.26388889
5459,0.009187904,1,2010,18,6,5.192937401,5.149561371,5.114457831
5460,0.063573712,1,2010,18,6,15.14960725,15.69024439,15.74822335
5461,0.022713825,1,2010,18,6,7.492440062,7.771062414,7.871428571
5462,0.009028162,1,2010,18,6,5.075120182,5.118601445,5.114457831
5463,0.02206254,1,2015,9,1,9.526882952,9.229977867,9.454545455
5464,0.018326337,1,2012,8,2,7.186860744,7.525106706,6.988161209
5465,0.006317364,1,2012,8,2,4.918793667,5.197610195,4.572989691
5466,0.015945378,1,2012,8,2,7.107188584,7.063645688,6.988161209
5467,0.019552463,1,2012,8,2,7.669568701,7.762746062,7.762983425
5468,0.02815617,1,2011,15,4,9.551216367,9.15321935,9.977868852
5469,0.014137741,1,2011,15,4,6.274628267,6.436263954,6.153429603
5470,0.031492067,1,2009,3,2,9.812134025,9.071157452,11.44210526
5471,0.028882871,1,2015,9,5,10.55385626,10.45013997,10.8619403
5472,0.013007196,1,2015,9,5,6.495555185,7.373225965,6.72007722
5473,0.043706207,1,2015,9,5,13.96422357,13.323097,14.76262626
5474,0.047158221,1,2010,9,5,12.40548488,12.42091119,12.07954545
5475,0.023784058,1,2010,9,5,8.503607921,7.890691737,8.669741697
5476,0.051373523,1,2009,17,1,12.71975332,13.12599528,13.35576923
